listing_id,city,neighbourhood,property_type,bedrooms,bathrooms,area_sqm,building_age_years,floor,has_generator,has_borehole,tiled,gated_security,furnished,listed_on,listing_source,monthly_rent_xaf
LS-02925,Douala,Logpom,apartment,3,3,108.8,26,1,TRUE,FALSE,FALSE,FALSE,FALSE,04/02/2026,agency,192310
LS-05138,Yaounde,Omnisport,villa,2,1,200.4,10,1,FALSE,TRUE,FALSE,FALSE,TRUE,23/08/2025,informal,
LS-00577,Yaounde,Etoudi,duplex,3,3,89.4,19,3,FALSE,FALSE,TRUE,FALSE,FALSE,2025-08-23,informal,214146
LS-04208,Yaounde,Omnisport,apartment,3,3,86.2,20,0,FALSE,FALSE,TRUE,TRUE,TRUE,2025-11-20,agency,375949
LS-04679,Yaounde,Nkolbisson,apartment,1,1,44.4,6,3,FALSE,FALSE,TRUE,FALSE,FALSE,2026-08-10,portal,87780
LS-00539,Douala,Bonaberi,chambre moderne,3,2,99.6,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,2025-08-29,informal,275799
LS-05104,Douala,Logpom,villa,3,2,117.1,10,1,FALSE,TRUE,TRUE,FALSE,FALSE,2025-09-06,portal,"299,951"
LS-04484,Yaounde,Nkolbisson,chambre moderne,1,1,33.2,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,2026-06-17,agency,105244
LS-04170,Douala,Ndokoti,chambre moderne,3,3,111.5,3,0,FALSE,FALSE,FALSE,TRUE,FALSE,2026-03-10,agency,244799
LS-05846,Douala,PK14,studio,3,2,96.4,11,4,FALSE,TRUE,TRUE,FALSE,FALSE,2026-04-06,agency,155750
LS-01097,Yaounde,Mvan,studio,1,2,54.4,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,2025-09-14,portal,138037
LS-04188,Yaounde,Bastos,apartment,1,1,69.3,30,3,no,TRUE,TRUE,TRUE,TRUE,2026-02-17,portal,403480
LS-02313,Douala,Bonaberi,villa,1,1,42.9,1,3,FALSE,TRUE,FALSE,FALSE,TRUE,2026-07-22,agency,112618
LS-01311,Douala,Bonapriso,apartment,1,1,64.5,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,2026-05-18,agency,"324,232"
LS-01847,Douala,Akwa,apartment,0,1,27.5,15,0,TRUE,TRUE,FALSE,TRUE,FALSE,2025-11-14,informal,
LS-02819,Yaounde,Biyem-Assi,apartment,4,3,131.3,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,2025-08-31,agency,559546
LS-00816,Yaounde,Mimboman,chambre moderne,2,2,54.5,16,1,FALSE,FALSE,TRUE,FALSE,FALSE,11/12/2025,agency,55096
LS-01484,Yaounde,Biyem-Assi,chambre moderne,2,2,80.1 m2,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,19/10/2025,portal,105194
LS-02367,Yaounde,Biyem-Assi,villa,2,2,81.9,28,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-04-23,agency,132929
LS-02920,Yaounde,Biyem-Assi,villa,2,2,82.3,20,4,FALSE,FALSE,TRUE,FALSE,TRUE,2026-01-16,portal,189835
LS-03934,Douala,Ndokoti,apartment,1,1,58.3,9,4,TRUE,FALSE,FALSE,FALSE,FALSE,2025-08-05,agency,127626
LS-05734,Yaounde,Bastos,chambre moderne,2,1,73.9,8,2,TRUE,TRUE,TRUE,TRUE,TRUE,2025-11-29,portal,321429
LS-03033,Douala,Bonanjo,apartment,2,2,62.0,2,1,TRUE,TRUE,TRUE,TRUE,FALSE,2026-06-22,agency,202817
LS-01347,Douala,Logpom,apartment,1,2,45.8,3,0,FALSE,FALSE,FALSE,TRUE,FALSE,2026-08-06,agency,106395
LS-02613,Yaounde,Bastos,studio,2,2,73.0,1,3,FALSE,TRUE,TRUE,TRUE,FALSE,2025-12-12,informal,
LS-05813,Yaounde,Etoudi,duplex,0,1,18.7,11,3,TRUE,FALSE,TRUE,FALSE,FALSE,2026-08-13,agency,72235
LS-04106,Douala,Bonanjo,duplex,2,2,75.6,16,3,TRUE,FALSE,TRUE,FALSE,TRUE,2025-10-15,portal,349206
LS-01738,Yaounde,Omnisport,villa,1,2,53.8,17,3,no,TRUE,TRUE,TRUE,FALSE,2025-09-25,portal,131030
LS-04560,Yaounde,Nkolbisson,chambre moderne,1,1,43.4,9,0,no,FALSE,FALSE,FALSE,FALSE,2025-07-19,portal,120289
LS-05983,Douala,Makepe,chambre moderne,4,3,125.7,20,4,FALSE,TRUE,TRUE,FALSE,TRUE,2026-02-19,informal,
LS-01556,Yaounde,Omnisport,studio,2,2,84.2,11,1,FALSE,FALSE,FALSE,FALSE,TRUE,2025-08-09,portal,252494
LS-03191,Douala,Bonapriso,chambre moderne,1,1,54.0,20,0,TRUE,TRUE,TRUE,TRUE,TRUE,2025-12-27,informal,322343
LS-04446,Douala,Ndokoti,apartment,3,2,104.5,1,1,no,TRUE,FALSE,FALSE,FALSE,03/10/2025,portal,237295
LS-05549,Douala,Akwa,apartment,3,2,106.5,5,3,TRUE,FALSE,TRUE,FALSE,TRUE,2026-02-10,informal,
LS-03823,Yaounde,Golf,chambre moderne,2,2,69.9,17,2,FALSE,TRUE,TRUE,FALSE,TRUE,2025-08-08,portal,257706
LS-05170,Douala,Akwa,apartment,3,2,79.2,11,1,TRUE,FALSE,FALSE,FALSE,FALSE,2026-08-19,informal,
LS-01956,Douala,New Bell,villa,2,2,97.3,0,3,FALSE,FALSE,FALSE,FALSE,TRUE,2026-06-09,informal,117520
LS-02660,Yaounde,Biyem-Assi,chambre moderne,5,3,143.5,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,2026-04-17,agency,885044
LS-04979,Douala,Bonamoussadi,chambre moderne,2,2,71.4,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-09-21,agency,211952
LS-06129,Yaounde,Mimboman,apartment,0,1,20.0,14,1,FALSE,FALSE,TRUE,FALSE,TRUE,2025-09-17,portal,49686
LS-01780,Yaounde,Mendong,villa,1,2,117.2,13,2,FALSE,TRUE,FALSE,FALSE,FALSE,2026-06-02,informal,300015
LS-03942,Douala,Bonanjo,apartment,4,3,102.1,5,3,TRUE,FALSE,TRUE,TRUE,FALSE,07/03/2026,portal,516500
LS-04687,Douala,Bepanda,duplex,3,2,108.0,16,0,FALSE,TRUE,TRUE,FALSE,FALSE,11/09/2025,agency,238425
LS-04301,Yaounde,Mimboman,apartment,3,2,98.4,15,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-04-01,informal,
LS-06197,Yaounde,Etoudi,apartment,0,1,20.3,10,1,TRUE,FALSE,TRUE,FALSE,FALSE,2026-03-10,agency,68722
LS-00894,Yaounde,Mendong,villa,2,2,89.2,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,2025-09-21,informal,
LS-04973,Yaounde,Nsam,apartment,4,2,130.8,17,4,FALSE,TRUE,FALSE,TRUE,FALSE,2026-06-03,agency,278768
LS-01207,Douala,PK14,apartment,2,1,74.8,20,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-03-17,agency,57055
LS-03814,Yaounde,Mvog-Betsi,apartment,3,3,111.2,15,4,FALSE,FALSE,TRUE,FALSE,FALSE,10/04/2026,informal,238838
LS-00636,Douala,Bonamoussadi,duplex,3,3,82.7,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,2026-08-07,agency,293540
LS-01880,Douala,Logpom,apartment,1,1,55.5,9,3,TRUE,TRUE,FALSE,FALSE,TRUE,2025-08-19,informal,136150
LS-03598,Yaounde,Mvog-Betsi,apartment,1,2,50.3 m2,22,0,FALSE,FALSE,FALSE,TRUE,FALSE,2026-04-08,agency,68023
LS-00056,Douala,PK14,apartment,3,3,76.4,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,2026-01-03,agency,85647
LS-05766,Yaounde,Mvan,villa,2,3,38.4,9,1,FALSE,FALSE,TRUE,FALSE,TRUE,2025-12-20,agency,201365
LS-02359,Yaounde,Biyem-Assi,chambre moderne,1,2,55.9,22,0,TRUE,TRUE,TRUE,FALSE,FALSE,2026-07-14,portal,77302
LS-05369,Douala,New Bell,duplex,5,3,151.6 m2,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-11-11,agency,376055
LS-05178,Douala,Bonanjo,duplex,0,1,14.0 m2,24,0,FALSE,FALSE,TRUE,TRUE,TRUE,2026-08-12,portal,97408
LS-02510,Douala,New Bell,apartment,2,1,89.3,8,4,FALSE,FALSE,FALSE,FALSE,FALSE,02/08/2026,informal,137876
LS-00684,Yaounde,Mimboman,apartment,4,3,137.8,4,2,TRUE,FALSE,FALSE,FALSE,FALSE,2025-11-03,portal,"370,066"
LS-00958,Douala,Bonapriso,apartment,3,2,96.8,5,1,TRUE,FALSE,TRUE,FALSE,FALSE,2026-07-14,agency,226334
LS-00258,Douala,Ndokoti,villa,2,1,62.3,25,1,FALSE,TRUE,TRUE,FALSE,FALSE,2026-05-07,agency,86540
LS-04234,Douala,Akwa,apartment,4,3,132.7,9,1,TRUE,TRUE,FALSE,TRUE,FALSE,27/11/2025,agency,557133
LS-00270,Yaounde,Mendong,apartment,4,3,113.1,13,1,FALSE,TRUE,FALSE,FALSE,FALSE,2026-03-04,portal,244004
LS-04151,Yaounde,Nsam,duplex,2,1,80.8,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,2026-06-20,portal,224220
LS-04630,Douala,PK14,apartment,3,3,80.1,13,1,FALSE,TRUE,FALSE,FALSE,FALSE,2026-04-09,agency,126808
LS-01468,Douala,PK14,apartment,2,2,63.5,24,2,FALSE,FALSE,FALSE,FALSE,FALSE,2026-05-27,agency,63945
LS-05396,Douala,Akwa,villa,1,2,54.0,16,1,TRUE,TRUE,FALSE,FALSE,FALSE,31/08/2025,informal,193994
LS-05543,Douala,Bonamoussadi,duplex,1,1,37.4,19,4,TRUE,FALSE,FALSE,TRUE,FALSE,2026-01-23,agency,78443
LS-01488,Douala,Makepe,studio,1,2,43.8,7,4,TRUE,TRUE,TRUE,FALSE,FALSE,2026-07-21,portal,104051
LS-04507,Douala,Logpom,apartment,2,2,71.6,34,0,TRUE,TRUE,FALSE,FALSE,FALSE,2025-12-03,agency,139371
LS-01818,Douala,Bonaberi,chambre moderne,1,2,37.2,25,1,FALSE,FALSE,FALSE,FALSE,TRUE,2025-08-06,agency,106528
LS-02838,Yaounde,Emana,chambre moderne,3,4,98.8,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,2025-07-27,portal,237254
LS-00572,Yaounde,Mendong,apartment,2,2,81.3,32,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-05-28,portal,88784
LS-03525,Yaounde,Mvog-Betsi,apartment,1,2,46.6,13,3,FALSE,FALSE,FALSE,FALSE,TRUE,2025-10-15,informal,65898
LS-05586,Douala,Bonapriso,studio,1,1,52.6,24,0,FALSE,TRUE,TRUE,TRUE,TRUE,11/09/2025,agency,265381
LS-01047,Yaounde,Etoudi,studio,2,2,64.2,10,0,FALSE,TRUE,TRUE,FALSE,TRUE,2025-09-05,agency,166349
LS-04796,Yaounde,Biyem-Assi,villa,4,4,120.5,9,0,no,TRUE,FALSE,FALSE,FALSE,2025-11-06,agency,417810
LS-01969,Yaounde,Emana,apartment,2,3,75.7,11,3,FALSE,FALSE,TRUE,FALSE,FALSE,2025-07-10,agency,124538
LS-02924,Douala,Akwa,studio,3,3,108.2,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,2026-01-07,informal,
LS-03827,Yaounde,Biyem-Assi,villa,0,1,32.9,16,3,FALSE,TRUE,TRUE,FALSE,FALSE,2025-11-23,portal,71286
LS-01501,Yaounde,Golf,chambre moderne,1,2,48.4,9,3,TRUE,FALSE,TRUE,TRUE,FALSE,2026-06-03,agency,214424
LS-03294,Yaounde,Omnisport,apartment,2,2,63.8,19,3,FALSE,FALSE,TRUE,TRUE,FALSE,2025-07-31,agency,317184
LS-00777,Yaounde,Bastos,duplex,3,2,115.2 m2,8,0,TRUE,FALSE,TRUE,TRUE,TRUE,2025-07-25,agency,610636
LS-01877,Douala,Bonamoussadi,villa,1,2,187.8,19,0,yes,FALSE,FALSE,TRUE,FALSE,2026-04-24,agency,700259
LS-02240,Yaounde,Emana,chambre moderne,3,3,108.7,5,1,FALSE,TRUE,FALSE,FALSE,FALSE,2026-05-29,informal,291960
LS-00230,Yaounde,Emana,apartment,3,3,98.3,4,1,FALSE,FALSE,FALSE,FALSE,TRUE,04/07/2026,agency,215645
LS-03727,Yaounde,Bastos,duplex,4,2,135.0,17,2,TRUE,TRUE,TRUE,FALSE,FALSE,2025-12-09,portal,719532
LS-05622,Yaounde,Omnisport,villa,1,2,44.1,9,4,TRUE,TRUE,FALSE,FALSE,FALSE,2026-08-05,portal,123041
LS-05679,Yaounde,Nkolbisson,apartment,3,2,95.1,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,2025-08-22,portal,187311
LS-02684,Douala,Bonapriso,studio,3,2,113.4,17,0,FALSE,FALSE,TRUE,FALSE,TRUE,2026-01-17,agency,785006
LS-01569,Yaounde,Golf,chambre moderne,0,1,23.6,26,0,FALSE,FALSE,TRUE,TRUE,TRUE,2025-07-12,informal,
LS-03527,Yaounde,Mvog-Betsi,duplex,3,2,115.7,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-03-06,agency,"327,917"
LS-06059,Douala,Bepanda,studio,3,2,98.7,20,4,TRUE,FALSE,FALSE,FALSE,FALSE,2025-08-28,agency,101920
LS-04254,Douala,Bonaberi,villa,3,2,98.8,0,3,TRUE,FALSE,TRUE,FALSE,FALSE,10/12/2025,agency,160655
LS-01219,Yaounde,Biyem-Assi,apartment,4,3,118.1,20,0,FALSE,FALSE,FALSE,FALSE,TRUE,2025-12-07,agency,297679
LS-05534,Douala,Bonapriso,apartment,3,2,123.5,14,1,TRUE,TRUE,TRUE,FALSE,FALSE,2026-01-09,agency,458169
LS-00403,Yaounde,Etoudi,chambre moderne,2,2,68.9,21,0,FALSE,TRUE,FALSE,FALSE,FALSE,2026-08-06,agency,110020
LS-01884,Douala,Ndokoti,villa,2,3,56.8,13,2,TRUE,FALSE,TRUE,FALSE,TRUE,2026-08-12,portal,97294
LS-06050,Yaounde,Mendong,apartment,1,2,61.7,9,4,FALSE,FALSE,TRUE,FALSE,FALSE,2026-04-13,portal,169205
LS-04043,Yaounde,Mimboman,apartment,1,1,62.1,10,3,FALSE,TRUE,TRUE,FALSE,FALSE,2025-07-03,informal,65982
LS-03688,Douala,Bonamoussadi,duplex,1,1,33.5,6,4,FALSE,FALSE,TRUE,FALSE,FALSE,2026-06-30,agency,119865
LS-04611,Douala,Bonamoussadi,apartment,1,1,44.7,34,1,FALSE,FALSE,FALSE,FALSE,TRUE,2025-10-25,informal,
LS-02753,Yaounde,Emana,chambre moderne,1,2,48.4,12,3,no,FALSE,FALSE,FALSE,FALSE,2025-07-04,agency,100770
LS-03207,Yaounde,Mimboman,villa,3,2,82.5,24,2,FALSE,TRUE,FALSE,FALSE,FALSE,2026-01-08,agency,159064
LS-04735,Yaounde,Mimboman,studio,1,2,40.4,26,2,FALSE,FALSE,TRUE,FALSE,FALSE,2026-06-02,portal,63230
LS-03231,Douala,Bonapriso,studio,2,3,78.0,19,1,TRUE,TRUE,FALSE,TRUE,TRUE,2026-08-07,agency,403180
LS-00906,Yaounde,Omnisport,apartment,0,1,22.9,18,1,FALSE,TRUE,FALSE,TRUE,FALSE,23/02/2026,agency,"106,782"
LS-00216,Yaounde,Golf,apartment,5,5,150.1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,2026-01-30,informal,1184751
LS-02373,Yaounde,Mimboman,studio,3,2,110.2,20,0,FALSE,TRUE,TRUE,FALSE,FALSE,2026-08-02,portal,"164,153"
LS-04487,Douala,Makepe,apartment,2,2,78.8,12,1,FALSE,FALSE,FALSE,TRUE,FALSE,2026-02-05,portal,224831
LS-05590,Douala,Bonanjo,villa,3,2,83.9,10,2,TRUE,FALSE,TRUE,TRUE,TRUE,23/10/2025,agency,285372
LS-03301,Douala,Bepanda,apartment,0,1,20.7,16,1,TRUE,FALSE,FALSE,FALSE,FALSE,2026-05-24,portal,55973
LS-01932,Yaounde,Omnisport,duplex,2,2,78.1,10,4,TRUE,FALSE,TRUE,TRUE,FALSE,2025-11-06,portal,199011
LS-01474,Yaounde,Mimboman,villa,3,3,77.7,10,1,FALSE,FALSE,TRUE,FALSE,FALSE,2025-10-22,agency,189871
LS-05894,Douala,Bonaberi,apartment,1,1,29.0,26,0,FALSE,TRUE,FALSE,FALSE,FALSE,09/10/2025,informal,61606
LS-05661,Yaounde,Omnisport,villa,1,1,70.1,4,0,FALSE,TRUE,TRUE,TRUE,FALSE,2026-01-27,portal,116405
LS-02412,Yaounde,Mvan,studio,2,2,57.1,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,2025-12-23,informal,
LS-00181,Yaounde,Mvog-Betsi,chambre moderne,4,4,104.1,20,3,FALSE,TRUE,TRUE,FALSE,FALSE,2025-09-13,agency,371533
LS-00630,Yaounde,Mendong,apartment,2,1,68.0,8,3,FALSE,TRUE,FALSE,FALSE,FALSE,2025-12-10,agency,163286
LS-00374,Douala,Bonapriso,chambre moderne,3,3,99.7,9,1,FALSE,TRUE,TRUE,FALSE,FALSE,26/07/2026,portal,360249
LS-04584,Yaounde,Mendong,villa,2,3,86.4,19,0,FALSE,FALSE,FALSE,TRUE,FALSE,2025-09-12,informal,
LS-05743,Douala,Bonaberi,duplex,0,1,40.7,28,4,FALSE,FALSE,FALSE,FALSE,FALSE,27/07/2025,agency,68409
LS-01555,Douala,Makepe,villa,1,1,46.4,22,1,FALSE,TRUE,FALSE,FALSE,FALSE,06/04/2026,agency,102594
LS-00943,Yaounde,Nsam,duplex,2,1,75.9,18,1,TRUE,FALSE,FALSE,TRUE,FALSE,2025-11-11,informal,146045
LS-02420,Yaounde,Mvan,apartment,3,3,94.8,0,3,FALSE,TRUE,TRUE,FALSE,TRUE,2025-11-23,informal,"371,123"
LS-04271,Yaounde,Mvog-Betsi,villa,3,2,96.8,24,1,TRUE,FALSE,TRUE,FALSE,FALSE,22/04/2026,agency,139671
LS-03646,Yaounde,Mvog-Betsi,apartment,1,1,59.4,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,2026-02-14,portal,99015
LS-00102,Yaounde,Nsam,studio,2,3,70.3,9,0,TRUE,FALSE,FALSE,FALSE,FALSE,2026-03-30,portal,129708
LS-00159,Yaounde,Nsam,apartment,1,1,55.3,22,1,FALSE,FALSE,FALSE,FALSE,FALSE,02/02/2026,agency,101093
LS-02498,Yaounde,Bastos,apartment,4,3,114.5,16,2,TRUE,TRUE,TRUE,FALSE,FALSE,2025-11-25,informal,583372
LS-01895,Yaounde,Golf,studio,0,1,23.3,13,0,FALSE,TRUE,TRUE,TRUE,FALSE,2025-08-01,portal,128320
LS-00212,Yaounde,Mvog-Betsi,villa,2,1,65.6,12,0,FALSE,FALSE,FALSE,TRUE,FALSE,2025-12-29,agency,156778
LS-04477,Douala,Bepanda,villa,2,2,82.0,11,1,FALSE,TRUE,FALSE,FALSE,TRUE,2025-10-11,informal,173842
LS-03615,Douala,PK14,villa,2,1,69.1,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-12-02,agency,101259
LS-06055,Douala,Bepanda,apartment,0,1,14.0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2025-11-07,informal,56969
LS-04276,Yaounde,Mvog-Betsi,chambre moderne,1,1,71.2,30,1,TRUE,FALSE,FALSE,FALSE,FALSE,2025-12-19,agency,110177
LS-02639,Douala,Bonamoussadi,apartment,2,1,74.1,2,1,no,FALSE,TRUE,FALSE,FALSE,2025-07-22,portal,92901
LS-03486,Douala,Bonanjo,villa,2,2,67.9,0,1,TRUE,FALSE,TRUE,TRUE,TRUE,2025-10-31,portal,456099
LS-04715,Yaounde,Etoudi,chambre moderne,5,4,157.1,19,1,TRUE,TRUE,FALSE,FALSE,FALSE,2026-02-19,informal,
LS-01067,Yaounde,Mimboman,studio,3,3,106.3,7,0,FALSE,TRUE,TRUE,FALSE,FALSE,2025-08-25,informal,348683
LS-04087,Yaounde,Biyem-Assi,apartment,3,2,76.0,20,4,FALSE,FALSE,FALSE,FALSE,FALSE,2026-06-04,portal,108352
LS-03321,Yaounde,Mvan,apartment,2,1,79.6,14,4,TRUE,TRUE,FALSE,FALSE,FALSE,2026-08-22,informal,
LS-05763,Yaounde,Mimboman,apartment,0,1,146.3,18,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-05-22,agency,"451,195"
LS-02690,Douala,Bonaberi,apartment,0,1,14.0,18,2,FALSE,FALSE,FALSE,FALSE,FALSE,09/07/2026,agency,29389
LS-03184,Douala,Bonapriso,chambre moderne,0,1,18.6,2,4,TRUE,TRUE,TRUE,FALSE,TRUE,2026-02-07,agency,174285
LS-03067,Yaounde,Mvog-Betsi,villa,0,1,33.4,20,2,FALSE,FALSE,FALSE,FALSE,FALSE,2025-12-22,agency,47073
LS-01472,Yaounde,Biyem-Assi,chambre moderne,3,3,110.0,0,4,TRUE,TRUE,TRUE,TRUE,FALSE,27/12/2025,portal,405646
LS-02205,Yaounde,Omnisport,apartment,3,1,126.5,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,21/07/2025,agency,369862
LS-02504,Douala,Logpom,duplex,2,2,80.7,13,3,FALSE,FALSE,TRUE,FALSE,FALSE,2025-07-04,informal,
LS-01764,Douala,PK14,studio,3,2,102.6,24,4,FALSE,FALSE,TRUE,FALSE,FALSE,2026-04-15,portal,132489
LS-05847,Douala,Deido,apartment,1,2,54.3,22,4,FALSE,FALSE,FALSE,TRUE,FALSE,2026-05-13,informal,"129,382"
LS-06138,Douala,Akwa,studio,3,3,115.7,14,0,TRUE,FALSE,FALSE,TRUE,FALSE,2025-12-25,portal,555969
LS-03913,Douala,Bepanda,chambre moderne,2,3,82.9,11,0,FALSE,FALSE,TRUE,FALSE,FALSE,09/08/2025,portal,181840
LS-03470,Douala,Bonapriso,studio,2,3,55.8,46,4,FALSE,FALSE,TRUE,FALSE,FALSE,2025-11-17,portal,176114
LS-03506,Yaounde,Biyem-Assi,chambre moderne,3,2,84.0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,2026-03-10,portal,198346
LS-02017,Yaounde,Mimboman,chambre moderne,5,3,167.1,11,2,FALSE,FALSE,TRUE,FALSE,FALSE,2026-02-28,portal,538750
LS-01020,Douala,Bonapriso,apartment,2,2,73.9,24,0,TRUE,TRUE,TRUE,FALSE,FALSE,2025-08-22,portal,152666
LS-02323,Douala,Akwa,apartment,1,1,51.2,7,0,FALSE,TRUE,TRUE,FALSE,FALSE,2025-10-31,portal,128030
LS-05872,Yaounde,Omnisport,chambre moderne,1,2,33.5,5,0,TRUE,FALSE,TRUE,TRUE,FALSE,2025-10-02,agency,148543
LS-04511,Douala,Bonamoussadi,studio,0,1,14.0,14,2,TRUE,TRUE,TRUE,FALSE,FALSE,2025-09-30,portal,56170
LS-04012,Douala,Bonanjo,apartment,2,2,56.4,6,0,no,TRUE,TRUE,FALSE,TRUE,2026-07-01,agency,182427
LS-04566,Yaounde,Golf,duplex,1,2,48.4,29,4,FALSE,FALSE,TRUE,TRUE,FALSE,13/03/2026,agency,116327
LS-05708,Douala,Bonaberi,studio,1,2,46.2,12,1,TRUE,FALSE,FALSE,FALSE,FALSE,2025-11-09,agency,62159
LS-01301,Douala,PK14,studio,2,2,75.8,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-07-30,portal,123657
LS-00435,Yaounde,Nsam,apartment,2,1,68.1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,2026-08-17,portal,136627
LS-00464,Douala,New Bell,apartment,3,3,103.9,14,2,FALSE,FALSE,FALSE,FALSE,FALSE,2025-08-19,informal,178367
LS-04752,Douala,Bonamoussadi,apartment,3,2,100.6,19,0,FALSE,FALSE,TRUE,FALSE,FALSE,2026-02-05,informal,167852
LS-05202,Douala,Akwa,duplex,3,3,98.7,16,1,TRUE,FALSE,TRUE,FALSE,TRUE,2025-09-12,agency,607754
LS-03297,Yaounde,Nkolbisson,apartment,2,3,67.9,26,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-12-07,informal,174102
LS-03115,Yaounde,Emana,chambre moderne,3,3,108.3,6,0,FALSE,FALSE,TRUE,FALSE,FALSE,2026-07-24,portal,184644
LS-03551,Yaounde,Omnisport,villa,2,3,65.6,31,0,FALSE,FALSE,FALSE,TRUE,FALSE,2025-08-01,portal,145473
LS-03471,Douala,Bonamoussadi,apartment,1,1,50.5,10,1,FALSE,FALSE,FALSE,TRUE,FALSE,2026-06-12,agency,113723
LS-05827,Douala,Akwa,apartment,1,1,36.4,8,0,TRUE,FALSE,TRUE,FALSE,FALSE,2025-10-03,agency,"107,134"
LS-04019,Yaounde,Mendong,studio,4,3,128.4,29,1,FALSE,FALSE,FALSE,FALSE,FALSE,2025-07-18,informal,269839
LS-03025,Yaounde,Emana,studio,2,2,72.8,15,1,FALSE,FALSE,FALSE,FALSE,TRUE,2025-07-25,agency,107879
LS-01937,Douala,Logpom,apartment,2,1,70.2,14,0,TRUE,TRUE,FALSE,FALSE,FALSE,2025-09-19,agency,125970
LS-00824,Douala,Ndokoti,duplex,0,1,23.0,21,4,FALSE,TRUE,FALSE,TRUE,FALSE,02/09/2025,agency,58887
LS-03314,Yaounde,Golf,apartment,3,2,112.5,10,2,TRUE,TRUE,TRUE,FALSE,FALSE,2025-07-11,agency,606527
LS-01495,Douala,Bonapriso,chambre moderne,2,1,70.6,17,1,FALSE,TRUE,TRUE,FALSE,FALSE,2026-04-23,agency,412647
LS-04070,Yaounde,Mendong,apartment,3,3,100.4,14,2,TRUE,FALSE,TRUE,FALSE,FALSE,19/07/2025,agency,268714
LS-01371,Douala,Deido,apartment,2,2,55.7,5,2,TRUE,FALSE,TRUE,FALSE,FALSE,24/08/2026,agency,245887
LS-03039,Yaounde,Mvog-Betsi,duplex,3,3,99.4,27,3,FALSE,TRUE,FALSE,FALSE,FALSE,2026-05-03,portal,226459
LS-05648,Douala,New Bell,studio,2,1,70.0,21,0,TRUE,FALSE,FALSE,FALSE,FALSE,2026-02-28,agency,80425
LS-03497,Douala,Bonamoussadi,apartment,2,3,78.3,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,2026-05-23,agency,196289
LS-03210,Yaounde,Mvog-Betsi,chambre moderne,1,1,59.2 m2,14,1,no,FALSE,FALSE,FALSE,FALSE,2026-07-11,informal,
LS-01941,Douala,Akwa,apartment,2,2,73.2,6,1,FALSE,FALSE,TRUE,TRUE,TRUE,2026-07-30,agency,191500
LS-00708,Douala,Bonanjo,apartment,2,1,85.2,3,1,no,TRUE,TRUE,TRUE,TRUE,2026-06-24,agency,342773
LS-04762,Douala,PK14,duplex,0,1,14.0,11,0,FALSE,TRUE,FALSE,FALSE,TRUE,2025-09-30,portal,53929
LS-05214,Douala,PK14,apartment,2,1,82.8,39,1,FALSE,FALSE,TRUE,FALSE,FALSE,2026-02-27,portal,116472
LS-03180,Douala,Bonaberi,apartment,1,1,52.5,19,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-08-20,portal,68947
LS-02735,Douala,Bonaberi,villa,2,2,74.7,20,0,FALSE,TRUE,FALSE,FALSE,FALSE,2025-09-16,informal,163352
LS-03084,Yaounde,Nsam,villa,3,3,94.8,8,4,FALSE,FALSE,TRUE,FALSE,FALSE,2026-08-09,agency,250578
LS-05470,Yaounde,Mvan,apartment,0,1,27.1,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,2026-05-07,informal,76148
LS-06118,Yaounde,Mvan,apartment,4,3,120.7,12,3,TRUE,FALSE,TRUE,FALSE,FALSE,2026-06-09,agency,387643
